X,Y,osm_id,access,addr_house,addr_hou_1,addr_inter,admin_leve,aerialway,aeroway,amenity,area,barrier,bicycle,brand,bridge,boundary,building,capital,constructi,covered,culvert,cutting,denominati,disused,ele,embankment,foot,generator_,harbour,highway,historic,horse,intermitte,junction,landuse,layer,leisure,lock,man_made,military,motorcar,name,natural,oneway,operator,poi,population,power,power_sour,place,railway,ref,religion,route,service,shop,sport,surface,toll,tourism,tower_type,tunnel,water,waterway,wetland,width,wood,z_order
12.161706998307116,50.600924690579291, 1274092612,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,information,,,,,,,,          0
12.161888998307075,50.648798525398739,  546075681,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,Oberlosa Kirchplatz,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.162000498307044,50.621642183098089,   27591470,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_signals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.162125698306978,50.659488139606999,  339074799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brand,,,,,,,,hamlet,,,,,,,,,,,,,,,,,,          0
12.162209598307001,50.642773140767012,  420914213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,6P,,,,,,,,,,,,,,,,          0
12.162487998306938,50.532367364652295,  307213670,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDF,,,,,,Deutsche Telekom AG,,,,,,,,,,,,,,,,,,,,,,,          0
12.162755898306909,50.64864572369715,  546075705,,,,,,,,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.163131198306866,50.600945963206897,  341956429,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_signals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.163417998306869,50.600952654596774, 1274092544,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,information,,,,,,,,          0
12.163432398306801,50.648629045341139,  256007263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oberlosa,,,,,,,,village,,,,,,,,,,,,,,,,,,          0
12.163448898306822,50.571454511025536,  823550197,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gasthof und Pension ""Vogtlandklause""",,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.16388999830674,50.602362839815541,  732716644,,,,,,,,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klempner- und Installate,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.164008698306766,50.571463899009387,  828648032,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,OberhermsgrÃ¼n Gasth.,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.164552398306636,50.669418017137751,  898854589,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.164649498306673,50.640882091873095,  420914212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,5P,,,,,,,,,,,,,,,,          0
12.164844398306624,50.604073038329638,  729630391,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World of Bowl,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.165772098306542,50.5105561306951,  259081363,,,,,,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,yes,Ebmath - Hranice,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.165815198306513,50.60673640851352,  423092824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.166349298306399,50.59672708977461,  965535795,,,,,,,,post_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.166417098306438,50.596724093627031,  965535776,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.166484898306384,50.596667466436379,  965535813,,,,,,,,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.166556898306412,50.509824057377593, 1416425407,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.166959798306316,50.610965059614315, 1460949692,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grundschule ""Am-Stadion""",,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.167172698306317,50.603958785424894,  452091940,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.167176598306281,50.620887357899136, 1287696430,,,,,,,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.167183398306305,50.607928572747255,  423048451,,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.167225498306282,50.573640312754982,  824798125,,,,,,,,fire_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FFW OberhermsgrÃ¼n,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.167294198306305,50.607669107023284,  429437274,,,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.167433198306302,50.620816848949531,  973574691,,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.167563298306282,50.604075934600807, 1543303964,,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizzeria Avanti,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.167779598306204,50.600578835591328,  633686391,,,,,,,,,,cycle_barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.167869898306217,50.639163318967128,  420914211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,4P,,,,,,,,,,,,,,,,          0
12.16787389830619,50.669693558232417,  898854587,,,,,,,,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168026998306186,50.590481116191171, 1261989258,,,105,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WaldgaststÃ¤tte Vorwerk,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168073898306201,50.603915041742034,  452091953,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168107498306195,50.602771014446176,  250042457,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_signals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168139798306171,50.603687135149812,  419326099,,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mem & Zin,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168265498306148,50.621114364750369, 1287696432,,,,,,,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168382998306162,50.602654464463775, 1274092638,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,information,,,,,,,,          0
12.168396298306185,50.603751452348817,  419331015,,,,,,,,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sparkasse,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168457698306144,50.603871497801627,  419331019,,,2,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annett Gruber,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168469998306172,50.598165839629125,  965535823,,,,,,,,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168542798306085,50.605567414114091,  419307498,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Musikschule Oelsnitz,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168559098306083,50.60332719850917,  419334586,,,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168733698306063,50.677762040900184, 1238560249,,,,,,,,,,entrance,yes,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168742198306138,50.606057982327549,  419307494,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gymnasium,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168788398306095,50.597796414732734,  965535786,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rentner-BÃ¤nkl,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168893998306114,50.603880885715377, 1525462119,,,,,,,,post_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.168975198306093,50.603774223033966,  388319538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tourist Info Oelsnitz/Vogtland,,,,,,,,,,,,,,,,,,information,,,,,,,,          0
12.168976098306079,50.605662791285383,  419249692,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.169164898306063,50.60420426937214,  419331010,,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goldener Drache,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.16921929830607,50.601950969902362, 1371309931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,doityourself,,,,,,,,,,,,          0
12.169299998306007,50.604310832171642, 1248668687,,,1,,,,,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anne-Dorit Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.169305598306019,50.604316424970769, 1248668688,,,1,,,,,doctors,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,Dr. med. Sieghard Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.169311998306011,50.604323216226874, 1248668686,,,1,,,,,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Torsten Pflug,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.169320598306003,50.604327710440451, 1248668685,,,1,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evelyn Jarck,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.16939899830602,50.523413535232869, 1492450375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_site,,,,,,,,          0
12.16940539830601,50.60396597616726,  388319539,yes,,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkplatz bei Tourist Info,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.169565498305955,50.60361832373551,  300678723,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jakobi,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.169570198305985,50.523451586949619,  395213831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_site,,,,,,,,          0
12.169693998305982,50.524919324304818, 1416425296,,,,,,,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.169925498305906,50.604944316501047,  419307501,,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.170021298305926,50.611940601978105,  423017953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.170071198305919,50.605012528665938, 1543442197,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_signals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.170108698305876,50.524715982387256,  395213835,,,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.170281498305885,50.523925984965032,  395213852,,,,,,,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.170303498305907,50.603748256463206,  335775613,yes,,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.170366198305882,50.604643204222874,  419330998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edeka,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,          0
12.170475598305858,50.574291079428704, 1275820238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OberhermsgrÃ¼n,,,,,,,,village,,,,,,,,,,,,,,,,,,          0
12.170712298305849,50.604684151499093,  419331002,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elsterapotheke,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.170750398305858,50.6045597117268,  300678707,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.170799698305803,50.604731690287593,  419331007,,,,,,,,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.170868398305824,50.603589460892351,  419331026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,video,,,,,,,,,,,,          0
12.170892798305777,50.604461737874701, 1496212159,,,1,,,,,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr. med. Manfred Frank,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.170991598305774,50.63844235295376,  420914210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,3P,,,,,,,,,,,,,,,,          0
12.171019998305789,50.613527056306765,  419326087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aldi,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,          0
12.171216598305788,50.604022203777141,  453230922,,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinapfanne,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.171260498305735,50.61372030707777,  419326090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beverages,,,,,,,,,,,,          0
12.171330698305702,50.536765972037557,  240039125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eichigt,,,,,1429,,,village,,,,,,,,,,,,,,,,,,          0
12.171355398305769,50.61373239149264,  419326089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,          0
12.171414698305734,50.537359417159607,  824798131,,,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BÃ¼rgerhaus Eichigt,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.171420198305738,50.613375951175918,  419326092,,,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aldi,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.171469998305724,50.607727931239992,  307213651,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDF,,,,,,Deutsche Telekom AG,,,,,,,,,,,,,,,,,,,,,,,          0
12.171469298305755,50.613700133095854,  419326088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butcher,,,,,,,,,,,,          0
12.171528298305695,50.603407195528717,  420662768,,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.171532998305725,50.604288860460571, 1496212157,,,6,,,,,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dipl-Med. Holger Otto,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.171551598305737,50.613651795435871,  419326091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlecker,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,          0
12.171700098305712,50.6043329037539,  419326098,,,6,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marktapotheke,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.171831098305676,50.574681779079221,  824798124,,,,,,,,post_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.171869798305643,50.574684375753648,  824798107,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,OberhermsgrÃ¼n Mitte,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.171902198305627,50.604494895182704,  419326095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DaÃler,,,,,,,,,,,,,,bakery,,,,,,,,,,,,          0
12.171990998305604,50.574829789520422,  824798133,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.171993298305615,50.604153035335493, 1310258715,,,,,,,,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.172058798305644,50.603776220462478, 1543442186,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,Markt,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.172157698305648,50.604638710009638, 1543492237,,,,,,,,taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Markt,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.172247198305595,50.604626425826709,  419326097,,,,,,,,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Volksbank,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.172280798305588,50.603907551385348,  453230995,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinarose,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.172332298305625,50.606264516322661, 1543442200,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.172394198305625,50.604049069189053,  388316691,,,,,,,,townhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rathaus der Stadt Oelsnitz/Vogtland,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.172638998305569,50.6042859641896, 1543442192,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,Markt,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.172667598305509,50.604498091067811,  419326096,,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heisse Pfanne,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.172693598305504,50.604260397107538, 1496212221,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ratsapotheke,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.172854798305542,50.603352266239504,  419326094,,,,,,,,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VR-Bank,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.172980998305468,50.662225080094636, 1408801842,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.173007098305469,50.606593292855592,  300678684,,,,,,,,post_office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.173344498305436,50.602245390979107,  419259550,,,,,,,,place_of_worship,,,,,,,,,,,,,lutheran,,,,,,,,,,,,,,,,,,,Katharinenkirche,,,,,,,,,,,christian,,,,,,,,,,,,,,,          0
12.173396798305451,50.601481274364502,   27591336,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_signals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.173592498305377,50.555172820258633,  266968206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ebersbach,,,,,,,,hamlet,,,,,,,,,,,,,,,,,,          0
12.173603598305398,50.602870086922252,  419259552,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grundschule,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.1736850983054,50.600674712229456,  366909643,,,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.173704198305362,50.607614976758718, 1496212160,,,,,,,,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MVZ Paracelsus,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.173732498305366,50.605810800671563,  240124848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oelsnitz/Vogtland,,,,,11900,,,town,,,,,,,,,,,,,,,,,,          0
12.173985198305337,50.628759684916751,  854347343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,          0
12.174281698305334,50.602870086922252,  419259551,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mittelschule,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.174562298305274,50.605822385751523, 1371309983,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.174575298305273,50.604156530835056,  423035528,,,,,,,,fire_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.174701698305306,50.606081851585728, 1371309980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,          0
12.174757698305266,50.637581368173088,  420914106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,2P,,,,,,,,,,,,,,,,          0
12.174766598305283,50.602019381857168,  420662764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.174819198305233,50.606567026687536,  419334585,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netto,,,,,,,,,,1909,,,,supermarket,,,,,,,,,,,,          0
12.175002198305187,50.67757138958865, 1238560250,,,,,,,,,,entrance,yes,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.175595698305132,50.602170587254228,  425022133,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.175736098305157,50.663262630263709,  942790819,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.175758898305157,50.673304752864169,  255810678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plauen,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.175914798305113,50.59330938282779,  693165097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wayside_shrine,,,,,,,,,,,Haller Gedenkstein,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.176062698305039,50.606681379395084,  335804556,,,,,,,,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sparkasse,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.176177698305029,50.661712846408378, 1408801848,,,23a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.176331398305074,50.605781538357434,  423017947,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrÃ¤ustÃ¼b'l,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.176536998305011,50.67430574804105, 1198282078,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.176646298304977,50.615037408227835,  335565878,,,,,,,,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARAL,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.176695898304946,50.675743673264549,  260570254,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.176736098304948,50.60623934873766,  423017945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.177181998304906,50.675882392376494,  260570246,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.177209598304943,50.599964126470191,  419294700,,,,,,,,kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HÃ¼ttchen,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.177254798304908,50.600384585520999,  420662766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.17726639830488,50.637006312937501,  420914102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,1P,,,,,,,,,,,,,,,,          0
12.1774034983049,50.536379064150907, 1416480010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eichigt,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.177491498304901,50.660562043153455,  256771704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StÃ¶ckigt,,,,,,,,village,,,,,,,,,,,,,,,,,,          0
12.177530198304867,50.660172349922846, 1064357897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BÃ¤cker Paul,,,,,,,,,,,,,,bakery,,,,,,,,,,,,          0
12.177625698304862,50.676781220208248,  377880923,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.177671098304842,50.607561645464131,  453231871,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athen griechisch,,,,,,,,,,,,,,,,,,,,,,,,,,          0
